Year,Track,Driver,Team,Compound,TyreLife,Stint,Secs,IsPit,LapNumber
2025,Azerbaijan Grand Prix,BOR,Kick Sauber,MEDIUM,14.0,2.0,105.632,False,37.0
2025,Azerbaijan Grand Prix,BOR,Kick Sauber,MEDIUM,15.0,2.0,105.959,False,38.0
2025,Azerbaijan Grand Prix,BOR,Kick Sauber,MEDIUM,16.0,2.0,105.428,False,39.0
2025,Azerbaijan Grand Prix,BOR,Kick Sauber,MEDIUM,17.0,2.0,105.173,False,40.0
2025,Azerbaijan Grand Prix,BOR,Kick Sauber,MEDIUM,18.0,2.0,105.101,False,41.0
2025,Azerbaijan Grand Prix,BOR,Kick Sauber,MEDIUM,19.0,2.0,105.139,False,42.0
2025,Azerbaijan Grand Prix,BOR,Kick Sauber,MEDIUM,20.0,2.0,104.936,False,43.0
2025,Azerbaijan Grand Prix,BOR,Kick Sauber,MEDIUM,21.0,2.0,105.238,False,44.0
2025,Azerbaijan Grand Prix,BOR,Kick Sauber,MEDIUM,22.0,2.0,104.93,False,45.0
2025,Azerbaijan Grand Prix,BOR,Kick Sauber,MEDIUM,23.0,2.0,105.123,False,46.0
2025,Azerbaijan Grand Prix,BOR,Kick Sauber,MEDIUM,24.0,2.0,105.196,False,47.0
2025,Azerbaijan Grand Prix,BOR,Kick Sauber,MEDIUM,25.0,2.0,107.845,False,48.0
2025,Azerbaijan Grand Prix,BOR,Kick Sauber,MEDIUM,26.0,2.0,105.852,False,49.0
2025,Azerbaijan Grand Prix,BOR,Kick Sauber,MEDIUM,27.0,2.0,105.509,False,50.0
2025,Azerbaijan Grand Prix,BOR,Kick Sauber,MEDIUM,28.0,2.0,105.38,False,51.0
2025,Azerbaijan Grand Prix,BEA,Haas F1 Team,HARD,1.0,1.0,149.915,False,1.0
2025,Azerbaijan Grand Prix,BEA,Haas F1 Team,HARD,5.0,1.0,114.909,False,5.0
2025,Azerbaijan Grand Prix,BEA,Haas F1 Team,HARD,6.0,1.0,109.686,False,6.0
2025,Azerbaijan Grand Prix,BEA,Haas F1 Team,HARD,7.0,1.0,108.421,False,7.0
2025,Azerbaijan Grand Prix,BEA,Haas F1 Team,HARD,8.0,1.0,108.835,False,8.0
2025,Azerbaijan Grand Prix,BEA,Haas F1 Team,HARD,9.0,1.0,107.74,False,9.0
2025,Azerbaijan Grand Prix,BEA,Haas F1 Team,HARD,10.0,1.0,107.143,False,10.0
2025,Azerbaijan Grand Prix,BEA,Haas F1 Team,HARD,11.0,1.0,108.219,False,11.0
2025,Azerbaijan Grand Prix,BEA,Haas F1 Team,HARD,12.0,1.0,107.878,False,12.0
2025,Azerbaijan Grand Prix,BEA,Haas F1 Team,HARD,13.0,1.0,107.29,False,13.0
2025,Azerbaijan Grand Prix,BEA,Haas F1 Team,HARD,14.0,1.0,107.481,False,14.0
2025,Azerbaijan Grand Prix,BEA,Haas F1 Team,HARD,15.0,1.0,108.445,False,15.0
2025,Azerbaijan Grand Prix,BEA,Haas F1 Team,HARD,16.0,1.0,108.143,False,16.0
2025,Azerbaijan Grand Prix,BEA,Haas F1 Team,HARD,17.0,1.0,107.071,False,17.0
2025,Azerbaijan Grand Prix,BEA,Haas F1 Team,HARD,18.0,1.0,107.264,False,18.0
2025,Azerbaijan Grand Prix,BEA,Haas F1 Team,HARD,19.0,1.0,107.525,False,19.0
2025,Azerbaijan Grand Prix,BEA,Haas F1 Team,HARD,20.0,1.0,107.316,False,20.0
2025,Azerbaijan Grand Prix,BEA,Haas F1 Team,HARD,21.0,1.0,106.977,False,21.0
2025,Azerbaijan Grand Prix,BEA,Haas F1 Team,HARD,22.0,1.0,107.107,False,22.0
2025,Azerbaijan Grand Prix,BEA,Haas F1 Team,HARD,23.0,1.0,107.18,False,23.0
2025,Azerbaijan Grand Prix,BEA,Haas F1 Team,HARD,24.0,1.0,107.045,False,24.0
2025,Azerbaijan Grand Prix,BEA,Haas F1 Team,HARD,25.0,1.0,107.138,False,25.0
2025,Azerbaijan Grand Prix,BEA,Haas F1 Team,HARD,26.0,1.0,107.454,False,26.0
2025,Azerbaijan Grand Prix,BEA,Haas F1 Team,HARD,27.0,1.0,106.944,False,27.0
2025,Azerbaijan Grand Prix,BEA,Haas F1 Team,HARD,28.0,1.0,110.592,True,28.0
2025,Azerbaijan Grand Prix,BEA,Haas F1 Team,MEDIUM,1.0,2.0,123.225,False,29.0
2025,Azerbaijan Grand Prix,BEA,Haas F1 Team,MEDIUM,2.0,2.0,104.654,False,30.0
2025,Azerbaijan Grand Prix,BEA,Haas F1 Team,MEDIUM,3.0,2.0,104.288,False,31.0
2025,Azerbaijan Grand Prix,BEA,Haas F1 Team,MEDIUM,4.0,2.0,104.834,False,32.0
2025,Azerbaijan Grand Prix,BEA,Haas F1 Team,MEDIUM,5.0,2.0,104.727,False,33.0
2025,Azerbaijan Grand Prix,BEA,Haas F1 Team,MEDIUM,6.0,2.0,105.222,False,34.0
2025,Azerbaijan Grand Prix,BEA,Haas F1 Team,MEDIUM,7.0,2.0,106.189,False,35.0
2025,Azerbaijan Grand Prix,BEA,Haas F1 Team,MEDIUM,8.0,2.0,105.663,False,36.0
2025,Azerbaijan Grand Prix,BEA,Haas F1 Team,MEDIUM,9.0,2.0,104.816,False,37.0
2025,Azerbaijan Grand Prix,BEA,Haas F1 Team,MEDIUM,10.0,2.0,104.808,False,38.0
2025,Azerbaijan Grand Prix,BEA,Haas F1 Team,MEDIUM,11.0,2.0,105.056,False,39.0
2025,Azerbaijan Grand Prix,BEA,Haas F1 Team,MEDIUM,12.0,2.0,105.121,False,40.0
2025,Azerbaijan Grand Prix,BEA,Haas F1 Team,MEDIUM,13.0,2.0,105.139,False,41.0
2025,Azerbaijan Grand Prix,BEA,Haas F1 Team,MEDIUM,14.0,2.0,105.065,False,42.0
2025,Azerbaijan Grand Prix,BEA,Haas F1 Team,MEDIUM,15.0,2.0,104.648,False,43.0
2025,Azerbaijan Grand Prix,BEA,Haas F1 Team,MEDIUM,16.0,2.0,104.612,False,44.0
2025,Azerbaijan Grand Prix,BEA,Haas F1 Team,MEDIUM,17.0,2.0,104.409,False,45.0
2025,Azerbaijan Grand Prix,BEA,Haas F1 Team,MEDIUM,18.0,2.0,104.642,False,46.0
2025,Azerbaijan Grand Prix,BEA,Haas F1 Team,MEDIUM,19.0,2.0,105.097,False,47.0
2025,Azerbaijan Grand Prix,BEA,Haas F1 Team,MEDIUM,20.0,2.0,105.479,False,48.0
2025,Azerbaijan Grand Prix,BEA,Haas F1 Team,MEDIUM,21.0,2.0,105.045,False,49.0
2025,Azerbaijan Grand Prix,BEA,Haas F1 Team,MEDIUM,22.0,2.0,105.154,False,50.0
2025,Azerbaijan Grand Prix,BEA,Haas F1 Team,MEDIUM,23.0,2.0,104.877,False,51.0
2025,Azerbaijan Grand Prix,ALB,Williams,MEDIUM,1.0,1.0,156.417,True,1.0
2025,Azerbaijan Grand Prix,ALB,Williams,MEDIUM,4.0,2.0,114.475,False,5.0
2025,Azerbaijan Grand Prix,ALB,Williams,MEDIUM,5.0,2.0,109.715,False,6.0
2025,Azerbaijan Grand Prix,ALB,Williams,MEDIUM,6.0,2.0,109.081,False,7.0
2025,Azerbaijan Grand Prix,ALB,Williams,MEDIUM,7.0,2.0,108.295,False,8.0
2025,Azerbaijan Grand Prix,ALB,Williams,MEDIUM,8.0,2.0,107.98,False,9.0
2025,Azerbaijan Grand Prix,ALB,Williams,MEDIUM,9.0,2.0,107.648,False,10.0
2025,Azerbaijan Grand Prix,ALB,Williams,MEDIUM,10.0,2.0,107.833,False,11.0
2025,Azerbaijan Grand Prix,ALB,Williams,MEDIUM,11.0,2.0,107.914,False,12.0
2025,Azerbaijan Grand Prix,ALB,Williams,MEDIUM,12.0,2.0,108.058,False,13.0
2025,Azerbaijan Grand Prix,ALB,Williams,MEDIUM,13.0,2.0,107.566,False,14.0
2025,Azerbaijan Grand Prix,ALB,Williams,MEDIUM,14.0,2.0,110.919,True,15.0
2025,Azerbaijan Grand Prix,ALB,Williams,HARD,1.0,3.0,122.989,False,16.0
2025,Azerbaijan Grand Prix,ALB,Williams,HARD,2.0,3.0,108.449,False,17.0
2025,Azerbaijan Grand Prix,ALB,Williams,HARD,3.0,3.0,106.205,False,18.0
2025,Azerbaijan Grand Prix,ALB,Williams,HARD,4.0,3.0,105.861,False,19.0
2025,Azerbaijan Grand Prix,ALB,Williams,HARD,5.0,3.0,105.586,False,20.0
2025,Azerbaijan Grand Prix,ALB,Williams,HARD,6.0,3.0,105.372,False,21.0
2025,Azerbaijan Grand Prix,ALB,Williams,HARD,7.0,3.0,107.589,False,22.0
2025,Azerbaijan Grand Prix,ALB,Williams,HARD,8.0,3.0,105.8,False,23.0
2025,Azerbaijan Grand Prix,ALB,Williams,HARD,9.0,3.0,105.51,False,24.0
2025,Azerbaijan Grand Prix,ALB,Williams,HARD,10.0,3.0,105.422,False,25.0
2025,Azerbaijan Grand Prix,ALB,Williams,HARD,11.0,3.0,105.412,False,26.0
2025,Azerbaijan Grand Prix,ALB,Williams,HARD,12.0,3.0,105.885,False,27.0
2025,Azerbaijan Grand Prix,ALB,Williams,HARD,13.0,3.0,106.263,False,28.0
2025,Azerbaijan Grand Prix,ALB,Williams,HARD,14.0,3.0,107.472,False,29.0
2025,Azerbaijan Grand Prix,ALB,Williams,HARD,15.0,3.0,105.865,False,30.0
2025,Azerbaijan Grand Prix,ALB,Williams,HARD,16.0,3.0,105.255,False,31.0
2025,Azerbaijan Grand Prix,ALB,Williams,HARD,17.0,3.0,105.205,False,32.0
2025,Azerbaijan Grand Prix,ALB,Williams,HARD,18.0,3.0,105.523,False,33.0
2025,Azerbaijan Grand Prix,ALB,Williams,HARD,19.0,3.0,106.756,False,34.0
2025,Azerbaijan Grand Prix,ALB,Williams,HARD,20.0,3.0,106.426,False,35.0
2025,Azerbaijan Grand Prix,ALB,Williams,HARD,21.0,3.0,106.019,False,36.0
2025,Azerbaijan Grand Prix,ALB,Williams,HARD,22.0,3.0,105.724,False,37.0
2025,Azerbaijan Grand Prix,ALB,Williams,HARD,23.0,3.0,105.049,False,38.0
2025,Azerbaijan Grand Prix,ALB,Williams,HARD,24.0,3.0,105.264,False,39.0
2025,Azerbaijan Grand Prix,ALB,Williams,HARD,25.0,3.0,105.559,False,40.0
2025,Azerbaijan Grand Prix,ALB,Williams,HARD,26.0,3.0,105.05,False,41.0
2025,Azerbaijan Grand Prix,ALB,Williams,HARD,27.0,3.0,105.036,False,42.0
2025,Azerbaijan Grand Prix,ALB,Williams,HARD,28.0,3.0,105.098,False,43.0
2025,Azerbaijan Grand Prix,ALB,Williams,HARD,29.0,3.0,105.133,False,44.0
2025,Azerbaijan Grand Prix,ALB,Williams,HARD,30.0,3.0,104.758,False,45.0
2025,Azerbaijan Grand Prix,ALB,Williams,HARD,31.0,3.0,105.222,False,46.0
2025,Azerbaijan Grand Prix,ALB,Williams,HARD,32.0,3.0,105.173,False,47.0
2025,Azerbaijan Grand Prix,ALB,Williams,HARD,33.0,3.0,105.714,False,48.0
2025,Azerbaijan Grand Prix,ALB,Williams,HARD,34.0,3.0,104.6,False,49.0
2025,Azerbaijan Grand Prix,ALB,Williams,HARD,35.0,3.0,104.602,False,50.0
2025,Azerbaijan Grand Prix,ALB,Williams,HARD,36.0,3.0,104.152,False,51.0
2025,Azerbaijan Grand Prix,OCO,Haas F1 Team,HARD,1.0,1.0,152.985,True,1.0
2025,Azerbaijan Grand Prix,OCO,Haas F1 Team,HARD,4.0,3.0,114.816,False,5.0
2025,Azerbaijan Grand Prix,OCO,Haas F1 Team,HARD,5.0,3.0,110.134,False,6.0
2025,Azerbaijan Grand Prix,OCO,Haas F1 Team,HARD,6.0,3.0,108.816,False,7.0
2025,Azerbaijan Grand Prix,OCO,Haas F1 Team,HARD,7.0,3.0,108.359,False,8.0
2025,Azerbaijan Grand Prix,OCO,Haas F1 Team,HARD,8.0,3.0,107.861,False,9.0
2025,Azerbaijan Grand Prix,OCO,Haas F1 Team,HARD,9.0,3.0,107.561,False,10.0
2025,Azerbaijan Grand Prix,OCO,Haas F1 Team,HARD,10.0,3.0,107.872,False,11.0
2025,Azerbaijan Grand Prix,OCO,Haas F1 Team,HARD,11.0,3.0,107.967,False,12.0
2025,Azerbaijan Grand Prix,OCO,Haas F1 Team,HARD,12.0,3.0,108.07,False,13.0
2025,Azerbaijan Grand Prix,OCO,Haas F1 Team,HARD,13.0,3.0,107.703,False,14.0
2025,Azerbaijan Grand Prix,OCO,Haas F1 Team,HARD,14.0,3.0,108.103,False,15.0
2025,Azerbaijan Grand Prix,OCO,Haas F1 Team,HARD,15.0,3.0,107.884,False,16.0
2025,Azerbaijan Grand Prix,OCO,Haas F1 Team,HARD,16.0,3.0,107.034,False,17.0
2025,Azerbaijan Grand Prix,OCO,Haas F1 Team,HARD,17.0,3.0,107.171,False,18.0
2025,Azerbaijan Grand Prix,OCO,Haas F1 Team,HARD,18.0,3.0,107.443,False,19.0
2025,Azerbaijan Grand Prix,OCO,Haas F1 Team,HARD,19.0,3.0,107.014,False,20.0
2025,Azerbaijan Grand Prix,OCO,Haas F1 Team,HARD,20.0,3.0,107.044,False,21.0
2025,Azerbaijan Grand Prix,OCO,Haas F1 Team,HARD,21.0,3.0,106.88,False,22.0
2025,Azerbaijan Grand Prix,OCO,Haas F1 Team,HARD,22.0,3.0,107.07,False,23.0
2025,Azerbaijan Grand Prix,OCO,Haas F1 Team,HARD,23.0,3.0,107.083,False,24.0
2025,Azerbaijan Grand Prix,OCO,Haas F1 Team,HARD,24.0,3.0,107.126,False,25.0
2025,Azerbaijan Grand Prix,OCO,Haas F1 Team,HARD,25.0,3.0,107.408,False,26.0
2025,Azerbaijan Grand Prix,OCO,Haas F1 Team,HARD,26.0,3.0,106.807,False,27.0
2025,Azerbaijan Grand Prix,OCO,Haas F1 Team,HARD,27.0,3.0,107.203,False,28.0
2025,Azerbaijan Grand Prix,OCO,Haas F1 Team,HARD,28.0,3.0,107.195,False,29.0
2025,Azerbaijan Grand Prix,OCO,Haas F1 Team,HARD,29.0,3.0,106.998,False,30.0
2025,Azerbaijan Grand Prix,OCO,Haas F1 Team,HARD,30.0,3.0,106.554,False,31.0
2025,Azerbaijan Grand Prix,OCO,Haas F1 Team,HARD,31.0,3.0,105.796,False,32.0
2025,Azerbaijan Grand Prix,OCO,Haas F1 Team,HARD,32.0,3.0,106.615,False,33.0
2025,Azerbaijan Grand Prix,OCO,Haas F1 Team,HARD,33.0,3.0,107.8,False,34.0
2025,Azerbaijan Grand Prix,OCO,Haas F1 Team,HARD,34.0,3.0,108.004,False,35.0
2025,Azerbaijan Grand Prix,OCO,Haas F1 Team,HARD,35.0,3.0,107.035,False,36.0
2025,Azerbaijan Grand Prix,OCO,Haas F1 Team,HARD,36.0,3.0,106.21,False,37.0
2025,Azerbaijan Grand Prix,OCO,Haas F1 Team,HARD,37.0,3.0,105.912,False,38.0
2025,Azerbaijan Grand Prix,OCO,Haas F1 Team,HARD,38.0,3.0,105.588,False,39.0
2025,Azerbaijan Grand Prix,OCO,Haas F1 Team,HARD,39.0,3.0,106.567,False,40.0
2025,Azerbaijan Grand Prix,OCO,Haas F1 Team,HARD,40.0,3.0,107.09,False,41.0
2025,Azerbaijan Grand Prix,OCO,Haas F1 Team,HARD,41.0,3.0,105.892,False,42.0
2025,Azerbaijan Grand Prix,OCO,Haas F1 Team,HARD,42.0,3.0,106.044,False,43.0
2025,Azerbaijan Grand Prix,OCO,Haas F1 Team,HARD,43.0,3.0,105.919,False,44.0
2025,Azerbaijan Grand Prix,OCO,Haas F1 Team,HARD,44.0,3.0,105.819,False,45.0
2025,Azerbaijan Grand Prix,OCO,Haas F1 Team,HARD,45.0,3.0,105.642,False,46.0
2025,Azerbaijan Grand Prix,OCO,Haas F1 Team,HARD,46.0,3.0,105.568,False,47.0
2025,Azerbaijan Grand Prix,OCO,Haas F1 Team,HARD,47.0,3.0,105.538,False,48.0
2025,Azerbaijan Grand Prix,OCO,Haas F1 Team,HARD,48.0,3.0,105.585,False,49.0
2025,Azerbaijan Grand Prix,OCO,Haas F1 Team,HARD,49.0,3.0,105.388,False,50.0
2025,Azerbaijan Grand Prix,OCO,Haas F1 Team,HARD,50.0,3.0,105.563,False,51.0
2025,Azerbaijan Grand Prix,ALO,Aston Martin,MEDIUM,4.0,1.0,145.739,False,1.0
2025,Azerbaijan Grand Prix,ALO,Aston Martin,MEDIUM,8.0,1.0,112.395,False,5.0
2025,Azerbaijan Grand Prix,ALO,Aston Martin,MEDIUM,9.0,1.0,109.79,False,6.0
2025,Azerbaijan Grand Prix,ALO,Aston Martin,MEDIUM,10.0,1.0,108.701,False,7.0
2025,Azerbaijan Grand Prix,ALO,Aston Martin,MEDIUM,11.0,1.0,107.998,False,8.0
2025,Azerbaijan Grand Prix,ALO,Aston Martin,MEDIUM,12.0,1.0,107.486,False,9.0
2025,Azerbaijan Grand Prix,ALO,Aston Martin,MEDIUM,13.0,1.0,107.055,False,10.0
2025,Azerbaijan Grand Prix,ALO,Aston Martin,MEDIUM,14.0,1.0,106.621,False,11.0
2025,Azerbaijan Grand Prix,ALO,Aston Martin,MEDIUM,15.0,1.0,107.264,False,12.0
2025,Azerbaijan Grand Prix,ALO,Aston Martin,MEDIUM,16.0,1.0,107.172,False,13.0
2025,Azerbaijan Grand Prix,ALO,Aston Martin,MEDIUM,17.0,1.0,107.035,False,14.0
2025,Azerbaijan Grand Prix,ALO,Aston Martin,MEDIUM,18.0,1.0,107.085,False,15.0
2025,Azerbaijan Grand Prix,ALO,Aston Martin,MEDIUM,19.0,1.0,107.432,False,16.0
2025,Azerbaijan Grand Prix,ALO,Aston Martin,MEDIUM,20.0,1.0,106.803,False,17.0
2025,Azerbaijan Grand Prix,ALO,Aston Martin,MEDIUM,21.0,1.0,106.794,False,18.0
2025,Azerbaijan Grand Prix,ALO,Aston Martin,MEDIUM,22.0,1.0,107.05,False,19.0
2025,Azerbaijan Grand Prix,ALO,Aston Martin,MEDIUM,23.0,1.0,106.642,False,20.0
2025,Azerbaijan Grand Prix,ALO,Aston Martin,MEDIUM,24.0,1.0,110.767,True,21.0
2025,Azerbaijan Grand Prix,ALO,Aston Martin,HARD,1.0,2.0,129.319,False,22.0
2025,Azerbaijan Grand Prix,ALO,Aston Martin,HARD,2.0,2.0,107.018,False,23.0
2025,Azerbaijan Grand Prix,ALO,Aston Martin,HARD,3.0,2.0,106.8,False,24.0
2025,Azerbaijan Grand Prix,ALO,Aston Martin,HARD,4.0,2.0,106.308,False,25.0
2025,Azerbaijan Grand Prix,ALO,Aston Martin,HARD,5.0,2.0,106.321,False,26.0
2025,Azerbaijan Grand Prix,ALO,Aston Martin,HARD,6.0,2.0,106.455,False,27.0
2025,Azerbaijan Grand Prix,ALO,Aston Martin,HARD,7.0,2.0,106.583,False,28.0
2025,Azerbaijan Grand Prix,ALO,Aston Martin,HARD,8.0,2.0,106.428,False,29.0
2025,Azerbaijan Grand Prix,ALO,Aston Martin,HARD,9.0,2.0,106.571,False,30.0
2025,Azerbaijan Grand Prix,ALO,Aston Martin,HARD,10.0,2.0,106.416,False,31.0
2025,Azerbaijan Grand Prix,ALO,Aston Martin,HARD,11.0,2.0,105.894,False,32.0
2025,Azerbaijan Grand Prix,ALO,Aston Martin,HARD,12.0,2.0,105.823,False,33.0
2025,Azerbaijan Grand Prix,ALO,Aston Martin,HARD,13.0,2.0,106.487,False,34.0
2025,Azerbaijan Grand Prix,ALO,Aston Martin,HARD,14.0,2.0,107.156,False,35.0
2025,Azerbaijan Grand Prix,ALO,Aston Martin,HARD,15.0,2.0,106.062,False,36.0
2025,Azerbaijan Grand Prix,ALO,Aston Martin,HARD,16.0,2.0,106.558,False,37.0
2025,Azerbaijan Grand Prix,ALO,Aston Martin,HARD,17.0,2.0,105.823,False,38.0
2025,Azerbaijan Grand Prix,ALO,Aston Martin,HARD,18.0,2.0,105.487,False,39.0
2025,Azerbaijan Grand Prix,ALO,Aston Martin,HARD,19.0,2.0,105.423,False,40.0
2025,Azerbaijan Grand Prix,ALO,Aston Martin,HARD,20.0,2.0,105.408,False,41.0
2025,Azerbaijan Grand Prix,ALO,Aston Martin,HARD,21.0,2.0,105.898,False,42.0
2025,Azerbaijan Grand Prix,ALO,Aston Martin,HARD,22.0,2.0,105.655,False,43.0
2025,Azerbaijan Grand Prix,ALO,Aston Martin,HARD,23.0,2.0,106.013,False,44.0
2025,Azerbaijan Grand Prix,ALO,Aston Martin,HARD,24.0,2.0,105.32,False,45.0
2025,Azerbaijan Grand Prix,ALO,Aston Martin,HARD,25.0,2.0,105.402,False,46.0
2025,Azerbaijan Grand Prix,ALO,Aston Martin,HARD,26.0,2.0,105.435,False,47.0
2025,Azerbaijan Grand Prix,ALO,Aston Martin,HARD,27.0,2.0,106.346,False,48.0
2025,Azerbaijan Grand Prix,ALO,Aston Martin,HARD,28.0,2.0,105.49,False,49.0
2025,Azerbaijan Grand Prix,ALO,Aston Martin,HARD,29.0,2.0,105.002,False,50.0
2025,Azerbaijan Grand Prix,ALO,Aston Martin,HARD,30.0,2.0,105.096,False,51.0
2025,Azerbaijan Grand Prix,HUL,Kick Sauber,HARD,1.0,1.0,152.918,False,1.0
2025,Azerbaijan Grand Prix,HUL,Kick Sauber,HARD,5.0,1.0,113.352,False,5.0
2025,Azerbaijan Grand Prix,HUL,Kick Sauber,HARD,6.0,1.0,109.631,False,6.0
2025,Azerbaijan Grand Prix,HUL,Kick Sauber,HARD,7.0,1.0,108.669,False,7.0
2025,Azerbaijan Grand Prix,HUL,Kick Sauber,HARD,8.0,1.0,108.391,False,8.0
2025,Azerbaijan Grand Prix,HUL,Kick Sauber,HARD,9.0,1.0,107.795,False,9.0
2025,Azerbaijan Grand Prix,HUL,Kick Sauber,HARD,10.0,1.0,107.233,False,10.0
2025,Azerbaijan Grand Prix,HUL,Kick Sauber,HARD,11.0,1.0,108.288,False,11.0
2025,Azerbaijan Grand Prix,HUL,Kick Sauber,HARD,12.0,1.0,107.531,False,12.0
2025,Azerbaijan Grand Prix,HUL,Kick Sauber,HARD,13.0,1.0,107.904,False,13.0
2025,Azerbaijan Grand Prix,HUL,Kick Sauber,HARD,14.0,1.0,107.596,False,14.0
2025,Azerbaijan Grand Prix,HUL,Kick Sauber,HARD,15.0,1.0,108.394,False,15.0
2025,Azerbaijan Grand Prix,HUL,Kick Sauber,HARD,16.0,1.0,108.212,False,16.0
2025,Azerbaijan Grand Prix,HUL,Kick Sauber,HARD,17.0,1.0,106.998,False,17.0
2025,Azerbaijan Grand Prix,HUL,Kick Sauber,HARD,18.0,1.0,107.347,False,18.0
2025,Azerbaijan Grand Prix,HUL,Kick Sauber,HARD,19.0,1.0,107.351,False,19.0
2025,Azerbaijan Grand Prix,HUL,Kick Sauber,HARD,20.0,1.0,107.415,False,20.0
2025,Azerbaijan Grand Prix,HUL,Kick Sauber,HARD,21.0,1.0,106.965,False,21.0
2025,Azerbaijan Grand Prix,HUL,Kick Sauber,HARD,22.0,1.0,107.208,False,22.0
2025,Azerbaijan Grand Prix,HUL,Kick Sauber,HARD,23.0,1.0,107.218,False,23.0
2025,Azerbaijan Grand Prix,HUL,Kick Sauber,HARD,24.0,1.0,107.082,False,24.0
2025,Azerbaijan Grand Prix,HUL,Kick Sauber,HARD,25.0,1.0,106.801,False,25.0
2025,Azerbaijan Grand Prix,HUL,Kick Sauber,HARD,26.0,1.0,107.703,False,26.0
2025,Azerbaijan Grand Prix,HUL,Kick Sauber,HARD,27.0,1.0,106.777,False,27.0
2025,Azerbaijan Grand Prix,HUL,Kick Sauber,HARD,28.0,1.0,107.087,False,28.0
2025,Azerbaijan Grand Prix,HUL,Kick Sauber,HARD,29.0,1.0,106.891,False,29.0
2025,Azerbaijan Grand Prix,HUL,Kick Sauber,HARD,30.0,1.0,107.284,False,30.0
2025,Azerbaijan Grand Prix,HUL,Kick Sauber,HARD,31.0,1.0,106.943,False,31.0
2025,Azerbaijan Grand Prix,HUL,Kick Sauber,HARD,32.0,1.0,106.598,False,32.0
2025,Azerbaijan Grand Prix,HUL,Kick Sauber,HARD,33.0,1.0,106.173,False,33.0
2025,Azerbaijan Grand Prix,HUL,Kick Sauber,HARD,34.0,1.0,108.113,False,34.0
2025,Azerbaijan Grand Prix,HUL,Kick Sauber,HARD,35.0,1.0,107.369,False,35.0
2025,Azerbaijan Grand Prix,HUL,Kick Sauber,HARD,36.0,1.0,111.613,True,36.0
2025,Azerbaijan Grand Prix,HUL,Kick Sauber,MEDIUM,1.0,2.0,121.439,False,37.0
2025,Azerbaijan Grand Prix,HUL,Kick Sauber,MEDIUM,2.0,2.0,105.312,False,38.0
2025,Azerbaijan Grand Prix,HUL,Kick Sauber,MEDIUM,3.0,2.0,104.69,False,39.0
2025,Azerbaijan Grand Prix,HUL,Kick Sauber,MEDIUM,4.0,2.0,104.723,False,40.0
2025,Azerbaijan Grand Prix,HUL,Kick Sauber,MEDIUM,5.0,2.0,104.572,False,41.0
2025,Azerbaijan Grand Prix,HUL,Kick Sauber,MEDIUM,6.0,2.0,105.049,False,42.0
2025,Azerbaijan Grand Prix,HUL,Kick Sauber,MEDIUM,7.0,2.0,104.478,False,43.0
2025,Azerbaijan Grand Prix,HUL,Kick Sauber,MEDIUM,8.0,2.0,104.962,False,44.0
2025,Azerbaijan Grand Prix,HUL,Kick Sauber,MEDIUM,9.0,2.0,104.465,False,45.0
2025,Azerbaijan Grand Prix,HUL,Kick Sauber,MEDIUM,10.0,2.0,104.647,False,46.0
2025,Azerbaijan Grand Prix,HUL,Kick Sauber,MEDIUM,11.0,2.0,104.37,False,47.0
2025,Azerbaijan Grand Prix,HUL,Kick Sauber,MEDIUM,12.0,2.0,105.474,False,48.0
2025,Azerbaijan Grand Prix,HUL,Kick Sauber,MEDIUM,13.0,2.0,104.741,False,49.0
2025,Azerbaijan Grand Prix,HUL,Kick Sauber,MEDIUM,14.0,2.0,104.582,False,50.0
2025,Azerbaijan Grand Prix,HUL,Kick Sauber,MEDIUM,15.0,2.0,104.529,False,51.0
2025,Azerbaijan Grand Prix,STR,Aston Martin,MEDIUM,4.0,1.0,147.285,False,1.0
2025,Azerbaijan Grand Prix,STR,Aston Martin,MEDIUM,8.0,1.0,113.262,False,5.0
2025,Azerbaijan Grand Prix,STR,Aston Martin,MEDIUM,9.0,1.0,109.869,False,6.0
2025,Azerbaijan Grand Prix,STR,Aston Martin,MEDIUM,10.0,1.0,108.75,False,7.0
2025,Azerbaijan Grand Prix,STR,Aston Martin,MEDIUM,11.0,1.0,108.164,False,8.0
2025,Azerbaijan Grand Prix,STR,Aston Martin,MEDIUM,12.0,1.0,107.62,False,9.0
2025,Azerbaijan Grand Prix,STR,Aston Martin,MEDIUM,13.0,1.0,107.877,False,10.0
2025,Azerbaijan Grand Prix,STR,Aston Martin,MEDIUM,14.0,1.0,107.579,False,11.0
2025,Azerbaijan Grand Prix,STR,Aston Martin,MEDIUM,15.0,1.0,107.931,False,12.0
2025,Azerbaijan Grand Prix,STR,Aston Martin,MEDIUM,16.0,1.0,107.941,False,13.0
2025,Azerbaijan Grand Prix,STR,Aston Martin,MEDIUM,17.0,1.0,107.495,False,14.0
2025,Azerbaijan Grand Prix,STR,Aston Martin,MEDIUM,18.0,1.0,108.587,False,15.0
2025,Azerbaijan Grand Prix,STR,Aston Martin,MEDIUM,19.0,1.0,107.993,False,16.0
2025,Azerbaijan Grand Prix,STR,Aston Martin,MEDIUM,20.0,1.0,107.343,False,17.0
2025,Azerbaijan Grand Prix,STR,Aston Martin,MEDIUM,21.0,1.0,107.197,False,18.0
2025,Azerbaijan Grand Prix,STR,Aston Martin,MEDIUM,22.0,1.0,107.334,False,19.0
